QuestionID,Year,Exam,Subject,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
Ana-CVS-Heart-007,2026,Anesthesia - 5 January (M),Anatomy,Cardiovascular System,Heart,A patient has a stab wound at the right 4th to 6th intercostal space adjacent to the sternum. Which structure is most likely pierced?,Purkinje fibers,Right ventricle,Left atrium,Left ventricle,Auricle,B,"The right ventricle lies most anteriorly in the chest, beneath the sternum and lower right sternal border.<br>A stab wound at right 4th–6th intercostal space is more likely to puncture the right ventricle than the atria or left ventricle.<br>Left-sided structures are more protected by the sternum and ribs."
Ana-CVS-Heart-008,2026,Anesthesia - 5 January (M),Anatomy,Cardiovascular System,Heart,A patient presents with a stab wound just lateral to the sternum on the left side at the sixth intercostal space. Which structure is most likely damaged?,Superior vena cava,Aorta,Pericardium,4th rib,Left ventricle (Apex area),E,
Ana-CVS-Heart-009,2026,Medicine - 6 January (E),Anatomy,Cardiovascular System,Heart,Which cardiac structure commonly compresses esophagus in pathology?,Right atrium,Right ventricle,Left atrium,Left ventricle,,C,
Ana-CVS-Heart-010,2026,Medicine - 6 January (E),Anatomy,Cardiovascular System,Heart,A stab wound is inflicted just below the xiphoid process at the level of the 6th intercostal space. Which structure is most likely injured?,Abdominal aorta,Inferior vena cava,Portal vein,Superior vena cava,,B,
Ana-CVS-Heart-011,2026,Surgery - 6 January (E),Anatomy,Cardiovascular System,Heart,A stab wound is located just below the xiphoid process at the level of the sixth intercostal space. Which structure is most likely injured?,Portal vein,Abdominal aorta,Femoral artery,Inferior vena cava,,D,
Ana-CVS-Pericardium-001,2026,Medicine - 5 January (E),Anatomy,Cardiovascular System,Pericardium,What is the standard approach for pericardiocentesis?,2nd ics,5th intercostal space mid axillary line,5th Left intercostal space close to sternal angle,Between 5th and 6th intercostal space,,C,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: 5th left intercostal space close to sternal border</div><div style=""margin-bottom:8px;""><b>Explanation:</b> The parasternal approach to pericardiocentesis is performed at the left 5th intercostal space close to the sternum, where the pericardial sac is accessible without traversing the lung when done correctly.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> Parasternal (5th ICS) is the classic landmark-based exam answer for pericardiocentesis when ultrasound guidance is not mentioned.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ 2nd intercostal space:</b></div>Too superior; not related to pericardial access.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ 5th intercostal space mid axillary line:</b></div>Used for chest tube insertion, not pericardiocentesis.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Between 5th and 6th intercostal space:</b></div>Not a recognized standard pericardiocentesis landmark.</div></div></div>"
Ana-CVS-Pericardium-002,2026,Radiology - 5 January (M),Anatomy,Cardiovascular System,Pericardium,"A 45-year-old male presents with severe, sharp, retrosternal chest pain that worsens on inspiration and lying down, and is relieved by leaning forward. On auscultation, a friction rub is heard. Which structure is primarily involved?",Fibrous pericardium,Parietal pericardium,Myocardium,Epicardium,,B,
Ana-CVS-Pericardium-003,2026,Radiology - 6 January (M),Anatomy,Cardiovascular System,Pericardium,Signs of pericarditis such as sharp chest pain relieved by sitting forward were given. The question was asked: which layer is pain sensitive?,Myocardium,Endocardium,Fibrous pericardium,Parietal pericardium,Visceral pericardium,D,"The pain of pericarditis is due to irritation of the parietal pericardium, which is pain sensitive because it is supplied by the phrenic nerve."
Ana-CVS-Pericardium-004,2026,Anesthesia - 5 January (M),Anatomy,Cardiovascular System,Pericardium,A 30-year-old man presents with sharp pleuritic chest pain that worsens on inspiration and when lying supine and is relieved by sitting forward. A pericardial friction rub is heard. Chest pain in this condition is due to inflammation of which pericardial layer?,Fibrous pericardium,Parietal layer of serous pericardium,Myocardium,Endocardium,Subendocardial layer,B,
Embryo-CVS-CHD-001,2026,Surgery - 6 January (E),Embryology,Cardiovascular System,Congenital Heart Disease,A 2-day-old infant with cyanosis is diagnosed with transposition of the great arteries. Which finding best explains the pathophysiology?,Mitral valve prolapse,Aorta is on the right side of the heart,Aorta overlaps pulmonary artery,Pulmonary artery arises from the left ventricle,,D,
Embryo-CVS-CHD-002,2026,Gynecology - 7 January (E),Embryology,Cardiovascular System,Congenital Heart Disease,A patient has an atrial septal defect (ASD) involving the foramen ovale. It is:,Ostium primum ASD,Ostium secundum ASD,Sinus venosus ASD,Ventricular septal Defect,,B,
Histo-CVS-Aorta-001,2026,Gynecology - 7 January (E),Histology,Cardiovascular System,Aorta,A mass near the sternoclavicular region suspected to be an aortic aneurysm is protected from rupture by:,Elastic lamina,Elastic fibers,Skeletal muscles,Smooth muscles,,A,
Med-CVS-Arrhythmias-001,2026,Medicine - 6 January (E),Medicine,Cardiovascular System,Arrhythmias,"A 20-year-old female on long-term thyroxine develops arrhythmia and is treated. Later she develops fatigue, lethargy, and cold intolerance. Drug responsible:",Verapamil,Adenosine,Amiodarone,Thyroxine,,C,
Med-CVS-Arrhythmias-002,2026,Medicine - 6 January (E),Medicine,Cardiovascular System,Arrhythmias,A patient with paroxysmal SVT needs prophylactic treatment. Which drug is preferred?,Adenosine,Verapamil,Amiodarone,Beta-blocker,,D,Prefer Beta-blocker > Verapamil
Med-CVS-Arrhythmias-003,2026,Medicine - 6 January (E),Medicine,Cardiovascular System,Arrhythmias,"A patient with narrow QRS, regular rhythm SVT should be treated acutely with:",Adenosine,Verapamil,Amiodarone,Digoxin,,,Prefer Adenosine > Verapamil > Beta blocker > Amiodarone
Med-CVS-Arrhythmias-004,2026,Medicine - 5 January (E),Medicine,Cardiovascular System,Arrhythmias,"In a 60 year old patient with absent P waves and an irregularly irregular ventricular rhythm in ECG due to long-standing mitral stenosis, what causes the irregular RR intervals?",Fixed AV nodal conduction delay,Increased parasympathetic tone on SA node,"Random, chaotic atrial depolarization",Increased ventricular pacemaker activity,,C,"<div class=""explanation-container""><div class=""explanation-text""><div style=""color:#16a34a;font-weight:800;margin-bottom:6px;"">✔ Correct Answer: Random, chaotic atrial depolarization</div><div style=""margin-bottom:8px;""><b>Explanation:</b> Atrial fibrillation causes disorganized atrial activity leading to irregular AV conduction and irregularly irregular RR intervals.</div><div style=""margin-bottom:10px;padding:8px 10px;background:#ecfdf5;border-left:4px solid #16a34a;border-radius:6px;""><b>Clinical Pearl:</b> No P waves + irregular RR = AF.</div><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Fixed AV delay:</b></div>Would produce regular rhythm.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Increased parasympathetic tone:</b></div>Affects rate, not rhythm pattern.<br><br><div style=""color:#dc2626;margin-bottom:4px;""><b>✘ Ventricular pacemaker:</b></div>Not primary cause.</div></div></div>"
Med-CVS-Arrhythmias-005,2026,Gynecology - 5 January (M),Medicine,Cardiovascular System,Arrhythmias,A patient with supraventricular tachycardia is given a drug that acts on both SA node and AV node. Which drug has this property?,Amiodarone,Verapamil,Digoxin,Adenosine,,B,Verapamil (non-dihydropyridine CCB) acts on SA and AV nodes.
Med-CVS-Arrhythmias-006,2026,Surgery - 7 January (E),Medicine,Cardiovascular System,Arrhythmias,A patient with severe asthma is admitted and develops supraventricular tachycardia (SVT). Which of the following is the best initial drug to terminate the arrhythmia?,Amiodarone,Adenosine,Verapamil,Lidocaine,Digoxin,B,
Med-CVS-Arrhythmias-007,2026,Surgery - 7 January (E),Medicine,Cardiovascular System,Arrhythmias,"A 60 year old patient with a known history of atrial fibrillation presents to the ER. He appears hemodynamically stable, but he complains of sudden shortness of breath, and you notice blood coming out of his mouth (hemoptysis). What is the most appropriate next investigation?",D-Dimer,CT Pulmonary angiography,Chest X-Ray,Arterial Blood Gas,,B,
Med-CVS-Cardiovascular Risk-001,2026,Radiology - 5 January (M),Medicine,Cardiovascular System,Cardiovascular Risk,"After myocardial infarction, non-cardiac surgery can be safely performed after:",0–3 months,3–6 months,6–12 months,1–2 years,,C,
Med-CVS-Cardiovascular Risk-002,2026,Gynecology - 5 January (M),Medicine,Cardiovascular System,Cardiovascular Risk,Women are relatively protected from cardiovascular disease during reproductive age due to the effect of:,Progesterone,Estrogen,Prolactin,Oxytocin,,B,Estrogen improves lipid profile and vascular function.
Med-CVS-CHD-001,2026,Surgery - 7 January (E),Medicine,Cardiovascular System,Congenital Heart Disease,Notching on CXR is seen in:,Aortic arch aneurysm,Pre ductal coarctation of Aorta,Post ductal coarctation of Aorta,Bicuspid Aortic Valve,,C,Notching on CXR due to dilated intercostals arteries eroding the lower borders of ribs.
Med-CVS-HF-001,2026,Medicine - 7 January (M),Medicine,Cardiovascular System,Heart Failure,"A patient presenting with heart failure, pulmonary edema, and basilar crackles is best managed with:",ACE inhibitors,Beta-blockers,Loop diuretics,Digoxin,,C,
Med-CVS-HF-002,2026,Radiology - 6 January (M),Medicine,Cardiovascular System,Heart Failure,"A 55-year-old patient presents with fatigue, shortness of breath, and lower limb swelling. On examination, the patient has raised jugular venous pressure, pedal edema, and cardiomegaly on chest X-ray. Which condition is most likely responsible?",Dilated cardiomyopathy,Hypertrophic cardiomyopathy,Restrictive cardiomyopathy,Constrictive pericarditis,,A,
Med-CVS-HF-003,2026,Gynecology - 6 January (M),Medicine,Cardiovascular System,Heart Failure,A patient with congestive cardiac failure is receiving standard heart failure medications. He develops muscle weakness without any history of trauma. Which drug is most likely responsible?,ACE inhibitors,Beta blockers,Loop diuretics,Thiazide diuretics,Digoxin,C,"Loop cause hypokalemia, leading to muscle weakness."
Med-CVS-HF-004,2026,Medicine - 8 January (M),Medicine,Cardiovascular System,Heart Failure,A patient with acute shortness of breath due to pulmonary edema is placed in an upright sitting position. What is the rationale for this positioning?,Cardiogenic pulmonary edema,Hypovolemic shock,Pulmonary embolism,Spinal trauma,,A,
Med-CVS-Infective Endocarditis-001,2026,Surgery - 7 January (E),Medicine,Cardiovascular System,Infective Endocarditis,"In a patient with suspected infective endocarditis, when should blood cultures be taken in relation to antibiotic therapy?",After completing the full antibiotic course,After the first dose of antibiotics,At the time of antibiotic administration,Before starting antibiotics (multiple sets from separate venipuncture sites),Only after fever subsides,D,"In suspected infective endocarditis, blood cultures must be obtained before initiating antibiotics, ideally as three separate sets from different venipuncture sites to detect persistent bacteremia and maximize diagnostic accuracy."
Med-CVS-Infective Endocarditis-002,2026,Surgery - 7 January (E),Medicine,Cardiovascular System,Infective Endocarditis,"A patient presents with fever, purulent wound discharge, and signs of systemic infection. Infective endocarditis is suspected. What is the best investigation to confirm the diagnosis?",ESR,CRP,Echocardiography,Blood culture and sensitivity,Complete blood count (CBC),D,Blood cultures are the gold standard for diagnosing infective endocarditis. Multiple sets from separate venipunctures before starting antibiotics maximize yield. Echocardiography helps detect vegetations but does not confirm causative organism.
Med-CVS-IHD-001,2026,Gynecology - 7 January (E),Medicine,Cardiovascular System,Ischemic Heart Disease,A patient had a myocardial infarction 3 years ago. What ECG change is expected?,ST elevation,T-wave inversion,Abnormal Q waves,Normal ECG,PR prolongation,C,Old myocardial infarction results in persistent pathological Q waves on ECG.
Med-CVS-IHD-002,2026,Anesthesia - 5 January (M),Medicine,Cardiovascular System,Ischemic Heart Disease,Inferior wall myocardial infarction — vessel involved is,Right Coronary Artery,Left interventricular artery,Marginal artery,Left circumflex artery,,A,
Med-CVS-IHD-003,2026,Medicine - 7 January (M),Medicine,Cardiovascular System,Ischemic Heart Disease,A patient is diagnosed with ST elevation MI. The immediate cause of the transmural myocardial ischemia is the rupture of an atherosclerotic plaque leading to the formation of:,Venous thromboembolism,Lipid deposition in the intima,Coronary Artery vasospasm,Arterial thrombus,,D,Rupture of atherosclerotic plaque leads to thrombus formation causing STEMI.
Med-CVS-IHD-004,2026,Surgery - 7 January (E),Medicine,Cardiovascular System,Ischemic Heart Disease,Which coronary artery is most commonly thromboed in myocardial infarction (MI)?,Left Anterior Descending (LAD) artery,Right Coronary Artery (RCA),Left Circumflex artery (LCX),Posterior Descending artery (PDA),,A,
Med-CVS-IHD-005,2026,Gynecology - 6 January (M),Medicine,Cardiovascular System,Ischemic Heart Disease,"A patient presents with severe chest pain radiating to the jaw. ECG confirms acute myocardial infarction, and PCI is performed to restore blood flow. Before reperfusion, which metabolic process had already occurred in ischemic myocardial cells?",Increased oxidative phosphorylation,Complete ATP synthesis,Aerobic glycolysis,Anaerobic glycolysis,Fatty acid oxidation,D,"Ischemia leads to deprivation, forcing myocardial cells to rely on anaerobic glycolysis."
