QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
IMS-0195,ANATOMY,,"A stab wound 2cm deep occurs at the 5th intercostal space, 4cm from the midaxillary line. Which structure is most likely injured by this wound?",Intercostal artery/nerve,,,,,A,
IMS-0196,ANATOMY,,"When performing thoracentesis at the 9th intercostal space, which structure is at risk of injury?",9th intercostal neurovascular bundle,,,,,A,
IMS-0197,ANATOMY,,Which structure is preserved when the adductor canal is injured?,Saphenous vein (runs superficially outside the canal),,,,,A,
IMS-0198,ANATOMY,,A patient presents with scapular winging. Which nerve injury is responsible for this condition?,Long thoracic nerve damage,,,,,A,
IMS-0199,ANATOMY,,A patient has a cuboid bone fracture from being run over by a light vehicle. Which structure passing through the cuboidal groove (peroneal sulcus) is likely to be injured?,Peroneus longus tendon,,,,,A,
IMS-0200,ANATOMY,,A patient has a fracture of the foramen spinosum due to trauma. Which structure mainly receives blood supply from the artery passing through this foramen?,Middle meningeal artery (Skull vault/Dura),,,,,A,
IMS-0201,ANATOMY,,A patient reports difficulty extending the leg at the knee. Which artery primarily supplies the muscles responsible for this action?,Femoral artery,,,,,A,
IMS-0202,ANATOMY,,"During surgery, the splenic vessels must be ligated. In which ligament are these vessels located?",Splenorenal (Lienorenal) ligament,,,,,A,
IMS-0203,ANATOMY,,A patient has bleeding originating from the first part of the duodenum. Which artery should be embolized to control this hemorrhage?,Gastroduodenal artery,,,,,A,
IMS-0204,ANATOMY,,Which anatomical structure forms the base of the sacral hiatus triangle?,Line connecting the Posterior Superior Iliac Spines (PSIS),,,,,A,
IMS-0205,ANATOMY,,Which muscle is responsible for medial rotation of the arm?,"Teres major, Subscapularis, Pectoralis major, Latissimus dorsi",,,,,A,
IMS-0206,ANATOMY,,A mass in the infratemporal fossa is eroding the floor of the middle cranial fossa. Which structure is most likely affected?,Greater wing of the sphenoid bone,,,,,A,
IMS-0207,ANATOMY,,Which muscle is most likely damaged if a patient presents with loss of dorsiflexion?,Tibialis anterior / Fibularis tertius,,,,,A,
IMS-0208,ANATOMY,,A patient with prior right chest and hand injuries from a road traffic accident now has swelling above the right clavicle that appears when coughing. What is the most likely cause?,Damage to the suprapleural membrane (Sibson's fascia),,,,,A,
IMS-0209,ANATOMY,,A 45-year-old man developed excessive tearing and inability to fully close his eye on one side after parotid gland surgery. Which branch of the facial nerve is most likely injured?,Temporal and Zygomatic branches,,,,,A,
IMS-0210,ANATOMY,,What structures are found within the free edge of the lesser omentum (forming the anterior border of the epiploic foramen)?,"Portal triad (Portal vein, Proper hepatic artery, Common bile duct)",,,,,A,
IMS-0211,ANATOMY,,A nail punctures the dorsum of the foot between the 1st and 2nd metatarsal bones. Which artery is most likely injured in this area?,Dorsalis pedis artery,,,,,A,
IMS-0212,ANATOMY,,A patient has a right groin swelling located lateral and inferior to the pubic tubercle. Identify the most likely anatomical layer involved in forming the neck of this hernia.,Fascia Transversalis (Femoral sheath),,,,,A,
IMS-0213,ANATOMY,,A stab wound to the right side of the sternum near the 6th intercostal space is most likely to injure which cardiac structure?,Right atrium,,,,,A,
IMS-0214,ANATOMY,,Which nerve transmits epigastric pain in a patient with a peptic ulcer?,Greater splanchnic nerve,,,,,A,
IMS-0215,ANATOMY,,"A man with a perforated gastric ulcer experiences sharp, stabbing pain from parietal peritoneal irritation. Which nerve carries the somatic sensory fibers responsible for this localized pain?",Lower intercostal nerves,,,,,A,
IMS-0216,ANATOMY,,A posterior perforation in the posterior wall of the stomach causes gastric contents to leak into which anatomical space?,Lesser Sac (Omental bursa),,,,,A,
IMS-0217,ANATOMY,,Appendicitis often causes pain to move from the umbilicus to the right iliac fossa. Which spinal nerve segments mediate the initial visceral pain?,T10,,,,,A,
IMS-0218,ANATOMY,,A middle-aged woman reports epigastric pain radiating to the right shoulder after eating a fatty meal. Identify the nerve mediating this referred pain.,Phrenic nerve (C3-C5),,,,,A,
IMS-0219,ANATOMY,,"During surgery, a surgeon accidentally nicks the hepatoduodenal ligament from the right lateral side. Which structure within this ligament is immediately at risk?",Common Bile Duct (CBD),,,,,A,
IMS-0220,ANATOMY,,A patient has a boil on the labia majora. Identify the group of lymph nodes most likely involved.,Superficial inguinal lymph nodes,,,,,A,
IMS-0221,ANATOMY,,Identify the lymphatic drainage for the anal canal below the pectinate line. Which lymph nodes receive lymph from this region?,Superficial inguinal lymph nodes,,,,,A,
IMS-0222,ANATOMY,,Identify the structure located immediately posterior to the ovarian fossa.,Ureter and Internal Iliac vessels,,,,,A,
IMS-0223,ANATOMY,,A woman presents with scapular winging. Which nerve injury most likely causes this condition?,Long thoracic nerve damage (Serratus anterior),,,,,A,
IMS-0224,ANATOMY,,Which structure travels through the greater sciatic foramen to exit the pelvis?,Piriformis muscle,,,,,A,
IMS-0225,ANATOMY,,Identify the muscle responsible for abducting the vocal cords.,Posterior Cricoarytenoid,,,,,A,
IMS-0226,ANATOMY,,"Which nerve injury in the forearm causes loss of wrist and finger extension, but spares sensation?",Deep branch of radial nerve (Posterior interosseous nerve),,,,,A,
IMS-0227,ANATOMY,,Which nerve mainly supplies sensation to the posterior forearm?,Radial nerve (Posterior cutaneous nerve of forearm),,,,,A,
IMS-0228,ANATOMY,,A hospitalized patient lying supine has aspirated gastric contents. Which lung lobe is most likely affected by the aspirated material?,Right lower lobe (Superior segment),,,,,A,
IMS-0229,ANATOMY,,A child who aspirated a peanut suddenly becomes cyanotic and begins coughing. Which lung region is the most common site for a foreign body to become lodged?,Right apical lower lobe (Superior segment),,,,,A,
IMS-0230,ANATOMY,,Which muscle is typically impaired by median nerve injury at the wrist? Identify the muscle affected among the options.,First and second lumbricals (and thenar muscles),,,,,A,
IMS-0231,ANATOMY,,A skeleton is excavated from a grave. Which pelvic feature indicates a female pelvis?,Everted Iliac Ala / Wider subpubic angle / Circular inlet,,,,,A,
IMS-0232,ANATOMY,,A patient is unable to medially rotate and flex the knee. Which muscle is most likely compromised?,Sartorius / Semitendinosus / Semimembranosus,,,,,A,
IMS-0233,ANATOMY,,A child experiences trauma to the pterion region on the side of the skull. Which vessel is most at risk of injury?,Middle meningeal artery,,,,,A,
IMS-0234,ANATOMY,,A patient presents with hypothenar muscle wasting and sensory loss on the medial side of the hand. Which nerve is involved?,Ulnar nerve,,,,,A,
IMS-0235,ANATOMY,,At which vertebral level does the esophageal opening (hiatus) in the diaphragm pass?,T10,,,,,A,
IMS-0236,ANATOMY,,A patient undergoing spleen surgery requires attention to the costodiaphragmatic recess. What is the lowest level of the costodiaphragmatic recess at the midaxillary line?,10th intercostal space (T10),,,,,A,
IMS-0237,ANATOMY,,Which type of joint is formed by the carpal bones (scaphoid/lunate) attached to the distal radius?,Ellipsoid (Condyloid) synovial joint,,,,,A,
IMS-0238,ANATOMY,,Which bone does the optic nerve pass through via the optic canal?,Sphenoid bone (Lesser wing),,,,,A,
IMS-0239,ANATOMY,,The Gastroduodenal Artery is a direct branch of which artery?,Common hepatic artery,,,,,A,
IMS-0240,ANATOMY,,"A patient presented with a lower leg injury; it was found that the tibial part of the sciatic nerve was damaged, but some flexion remained in the knee. Which nerve is involved?",Common peroneal nerve supply to the short head of the biceps femoris,,,,,A,
IMS-0241,ANATOMY,,"After an inferior tear in the pericardium, the surgeon explored for fragments. She slid her fingers under the heart apex, moving upward and to the right until stopped by a cul-de-sac at the pericardial reflection.",Oblique pericardial sinus,,,,,A,
IMS-0242,ANATOMY,,"During surgery, how is the jejunum distinguished by its vascular supply?",Few mesenteric arterial arcades (1-2) with long vasa recta,,,,,A,
IMS-0243,ANATOMY,,"A boxer suffered a blow, causing a fracture of the mandibular ramus near the mandibular foramen. This will lead to damage of the inferior alveolar nerve, causing:",Loss of sensation over the lower teeth and lower lip,,,,,A,
IMS-0244,ANATOMY,,Which structure aerates the middle ear?,Eustachian tube (opens on the anterior wall of the middle ear),,,,,A,
IMS-0245,ANATOMY,,Lymphatic drainage of a tumor at the anal verge below the pectinate line is to the:,Superficial inguinal lymph nodes,,,,,A,
IMS-0246,ANATOMY,,Which structure passes through the greater sciatic foramen above the piriformis muscle?,Superior gluteal nerve and vessels,,,,,A,
IMS-0247,ANATOMY,,Lymphatic drainage from the first dorsal web space of the hand primarily goes to:,Infraclavicular/Apical axillary lymph nodes,,,,,A,
IMS-0248,ANATOMY,,The nerve supply of the soleus muscle is:,Tibial nerve,,,,,A,
IMS-0249,ANATOMY,,Infections of the upper eyelid (danger triangle) can primarily drain into which intracranial structure?,Cavernous Sinus (via ophthalmic veins),,,,,A,
IMS-0250,ANATOMY,,The structure that passes through the Foramen Rotundum is:,Maxillary nerve (V2),,,,,A,
IMS-0251,ANATOMY,,Visceral pain from peptic ulcers is transmitted to the spinal cord by:,Greater Splanchnic Nerve,,,,,A,
IMS-0252,ANATOMY,,The external spermatic fascia is derived from:,External oblique aponeurosis,,,,,A,
IMS-0253,ANATOMY,,What is the correct sequence of layers of the scrotum from superficial to deep?,"Skin, Dartos fascia, External spermatic fascia, Cremasteric fascia, Internal spermatic fascia, Tunica vaginalis",,,,,A,
IMS-0254,ANATOMY,,Damage to the supinator muscle will require supination assistance from which muscle?,Biceps brachii,,,,,A,
IMS-0255,ANATOMY,,Which muscle receives dual innervation from both the median and ulnar nerves?,Flexor digitorum profundus (FDP),,,,,A,
IMS-0256,ANATOMY,,What is a key anatomical landmark found at the transverse plane of the Angle of Louis (Sternal angle)?,Arch of aorta (beginning and end) / Tracheal bifurcation,,,,,A,
IMS-0257,ANATOMY,,The ureter is most at risk of injury at the pelvic brim where it crosses over the:,Common iliac artery bifurcation,,,,,A,
IMS-0258,ANATOMY,,A surgeon opens the abdomen and observes the small intestine. There are visible white patches (Peyer's patches) at the anti-mesenteric border. Which part of the intestine is this?,Ileum,,,,,A,
IMS-0259,ANATOMY,,"After damage to the hypoglossal nerve (CN XII), all of the intrinsic and extrinsic tongue muscles will be paralyzed EXCEPT:",Palatoglossus (supplied by CN X),,,,,A,
IMS-0260,ANATOMY,,"A patient exhibits weakness in elbow flexion and forearm supination, along with sensory loss on the lateral aspect of the forearm. Which nerve injury is responsible?",Musculocutaneous nerve,,,,,A,
IMS-0261,ANATOMY,,The inferior boundary of the deep perineal pouch is formed by the:,Perineal membrane,,,,,A,
IMS-0262,ANATOMY,,"A patient is unable to abduct and extend his thumb and cannot extend the metacarpophalangeal joints, but cutaneous sensations are fully intact. Which nerve is damaged?",Posterior interosseous nerve (Deep branch of Radial Nerve),,,,,A,
IMS-0263,ANATOMY,,Which nerve injury prevents a patient from adducting their thumb (Adductor pollicis)?,Ulnar Nerve,,,,,A,
IMS-0264,ANATOMY,,Which structure lies immediately posterior to the ovarian fossa?,Ureter and Internal Iliac vessels,,,,,A,
IMS-0265,ANATOMY,,Contents of the female superficial perineal pouch include:,Greater vestibular (Bartholin's) glands and bulb of vestibule,,,,,A,
IMS-0266,ANATOMY,,"During open repair of a right indirect inguinal hernia, which structure is most prominently seen running with the cord?",Pampiniform plexus,,,,,A,
IMS-0267,ANATOMY,,A man known to have hepatoma develops dependent edema and dilated abdominal wall veins. The most likely structure obstructed is:,Inferior Vena Cava (IVC),,,,,A,
IMS-0268,ANATOMY,,An injury to the lateral cord of the brachial plexus causes weakness in elbow flexion. Which nerve is involved?,Musculocutaneous nerve,,,,,A,
IMS-0269,ANATOMY,,"A patient sustained an axillary injury leading to loss of elbow flexion, loss of forearm supination, and sensory loss over the lateral forearm. Which nerve is involved?",Musculocutaneous nerve,,,,,A,
IMS-0270,ANATOMY,,The lymphatic drainage of the external nose and anterior part of the nasal cavity primarily goes to:,Submandibular lymph nodes,,,,,A,
IMS-0271,ANATOMY,,Right hypochondriac pain from cholecystitis refers to which dermatome?,T7-T9,,,,,A,
IMS-0272,ANATOMY,,The lymphatic drainage of the upper outer lateral quadrant of the breast is primarily to:,Anterior (pectoral) axillary nodes,,,,,A,
IMS-0273,ANATOMY,,A patient complains of numbness in the index and middle fingers. There is a loss of sensation due to damage to which nerve?,Median nerve,,,,,A,
IMS-0274,ANATOMY,,The preganglionic sympathetic nerve supply to the adrenal medulla travels via the:,Greater thoracic splanchnic nerve,,,,,A,
IMS-0275,ANATOMY,,"Most of the left ventricle, along with the left and right bundle branches, is supplied by which coronary artery?",Left Anterior Descending (LAD) artery,,,,,A,
IMS-0276,ANATOMY,,The anterior (sternocostal) surface of the heart is predominantly formed by the:,Right ventricle,,,,,A,
IMS-0277,ANATOMY,,"A direct inguinal hernia protrudes through Hesselbach's triangle, which is located where in relation to the inferior epigastric vessels?",Medial to the inferior epigastric artery,,,,,A,
IMS-0278,ANATOMY,,A patient has a bronchogenic carcinoma posterior to the left lung hilum. Which neural structure is most likely to be damaged in this location?,Vagus nerve,,,,,A,
