QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
Rafi-Ana-Lower Limb,Anatomy,Lower Limb,The adductor canal contents include:,"Femoral artery, femoral vein, saphenous nerve, nerve to vastus medialis",Sciatic nerve,Obturator nerve,Profunda femoris artery,Great saphenous vein,A,
Rafi-Ana-Lower Limb,Anatomy,Lower Limb,A 5-year-old child with unilateral cryptorchidism has a testis outside the scrotum within the inguinal canal. Malignancy risk is higher in:,The scrotal testis,The inguinal testis,Both testes equally,The kidneys,The prostate,B,
Rafi-Ana-Lower Limb,Anatomy,Lower Limb,A patient with compound fracture of femur and laceration on thigh region. His bone was fixed and skin was sutured. After few days wound was healing well but still some serosanguinous fluid was oozing from suture site. Cause is:,Foreign body,Infection,Hematoma,Poor suture technique,Fat necrosis,A,
Rafi-Ana-Myotomes-001,Anatomy,Myotomes,Myotomes to memorize (Upper Limb):,"C1/C2 (Neck flex/ext), C6 (Elbow flex/Wrist ext), C7 (Elbow ext/Wrist flex)","C5, C8, T1","C3, C4, C5","L1, L2, L3","S1, S2, S3",A,
Rafi-Ana-Myotomes-002,Anatomy,Myotomes,Myotomes to memorize (Lower Limb):,"L2 (Hip flex), L3/L4 (Knee ext), S1/S2 (Knee flex/Ankle plantarflex)","L1, L2, L3","C5, C6, C7","S3, S4, S5","T10, T11, T12",A,
Rafi-Ana-Myotomes-003,Anatomy,Myotomes,Major Neck Landmarks:,"Hyoid body (C3), Thyroid isthmus (Tracheal rings 2-4), Common Carotid bifurcation (C4)","Hyoid (C2), Thyroid (C5)","Hyoid (C4), Carotid (C6)","Hyoid (C1), Carotid (C7)",None of the above,A,
Rafi-Ana-Myotomes-004,Anatomy,Myotomes,Representational area of the leg in the cerebral cortex is supplied by:,Anterior cerebral artery (ACA),Middle cerebral artery (MCA),Posterior cerebral artery (PCA),Basilar artery,Vertebral artery,A,
Rafi-Ana-Myotomes-005,Anatomy,Myotomes,Middle cerebral artery (MCA) primarily supplies:,"Insular cortex, overlying opercula, and lateral surface of cortex",Medial surface of cortex,Occipital lobe,Brainstem,Cerebellum,A,
Rafi-Ana-Myotomes-006,Anatomy,Myotomes,"Spinal cord termination (Conus Medullaris) is at what level, and damage here causes what?",L1; Conus Medullaris Syndrome,L3; Cauda Equina,T12; Brown-Sequard,S1; Central Cord Syndrome,L5; Cauda Equina,A,
Rafi-Ana-Myotomes-007,Anatomy,Myotomes,Nerve block for perineum during delivery (Pudendal nerve S2-S4). Landmark is:,Ischial spine,Ischial tuberosity,Pubic tubercle,Iliac crest,Sacrum,A,
Rafi-Ana-Myotomes-008,Anatomy,Myotomes,Obstetric pudendal nerve block complication:,Urinary incontinence (due to paralysis of sphincter urethrae in urogenital diaphragm),Fecal incontinence,Uterine atony,Lower limb paralysis,Vaginal prolapse,A,
Rafi-Ana-Myotomes-009,Anatomy,Myotomes,Urinary and fecal incontinence after a fall from height. Lesion is at:,"S2, S3, S4 (Pudendal / Pelvic splanchnics)","L1, L2, L3","T12, L1","S1, S2","L4, L5",A,
Rafi-Ana-Myotomes-010,Anatomy,Myotomes,Blood supply of the Anal Canal:,Superior rectal (from IMA) and Inferior rectal (from Internal Pudendal),Middle rectal only,Superior rectal only,Inferior rectal only,Median sacral,A,
Rafi-Ana-Neck-001,Anatomy,Neck,Blood supply of the Uterus:,Uterine artery and Ovarian artery,Uterine artery only,Ovarian artery only,Vaginal artery,Pudendal artery,A,
Rafi-Ana-Neck-002,Anatomy,Neck,Nerve supply of Internal vs. External Anal Sphincter:,Internal (Hypogastric plexuses - autonomic); External (Pudendal nerve - somatic),Both Pudendal,Both Hypogastric,Internal (Pudendal); External (Hypogastric),Pelvic splanchnic for both,A,
Rafi-Ana-Neck-003,Anatomy,Neck,"Referred pain from Diaphragm or Gallbladder (via Phrenic nerve C3, C4, C5) goes to:",Tip of shoulder / Neck,Epigastrium,Umbilicus,Back,Arm and Jaw,A,
Rafi-Ana-NeuroAna: Blood Supply-001,Anatomy,Neuroanatomy,Referred pain from Appendicitis (early) goes to:,Umbilical region (T10 dermatome),Epigastrium,Right hypochondrium,Left hypochondrium,Suprapubic,A,
Rafi-Ana-NeuroAna: Blood Supply-002,Anatomy,Neuroanatomy,Referred pain from Pancreatitis or Aortic Aneurysm goes to:,Back,Shoulder,Arm,Jaw,Epigastrium,A,
Rafi-Ana-Pelvis-001,Anatomy,Pelvis,"Tension headaches from studying (""pain on studying""). Nerve involved:",Greater Occipital Nerve (C2),C1,C3,C4,C5,A,
Rafi-Ana-Pelvis-002,Anatomy,Pelvis,Spinal Curvatures:,"Scoliosis (Lateral), Kyphosis (Posterior convex, Thoracic), Lordosis (Anterior convex, Lumbar/Cervical)",Kyphosis (Lateral),Lordosis (Lateral),Scoliosis (Anterior),None of the above,A,
Rafi-Ana-Pelvis-003,Anatomy,Pelvis,Hyperflexion of neck tears which ligament?,Posterior longitudinal ligament (PLL),Anterior longitudinal ligament (ALL),Ligamentum flavum,Transverse ligament,Supraspinous ligament,A,
Rafi-Ana-Pelvis: Ana-001,Anatomy,Pelvis,Hyperextension of neck (whiplash) tears which ligament?,Anterior longitudinal ligament (ALL),Posterior longitudinal ligament (PLL),Ligamentum flavum,Transverse ligament,Interspinous ligament,A,
Rafi-Ana-Pelvis: Blood Supply-001,Anatomy,Pelvis,Adjacent laminae of vertebrae are joined together by:,Ligamentum flavum,Posterior longitudinal ligament,Anterior longitudinal ligament,Transverse ligament,Interspinous ligament,A,
Rafi-Ana-Pelvis: Blood Supply-002,Anatomy,Pelvis,Ligament holding the dens (odontoid process) of axis against the anterior arch of atlas:,Transverse ligament,Alar ligament,Apical ligament,Cruciate ligament,Longitudinal ligament,A,
Rafi-Ana-Pelvis: Clinical-001,Anatomy,Pelvis,Atlas (C1) characteristics:,"No body, no spinous process (articulates with occipital condyles)",Odontoid process (Dens),Longest spine,Heart shaped body,Kidney shaped body,A,
Rafi-Ana-Pelvis: Clinical-002,Anatomy,Pelvis,Axis (C2) characteristics:,Odontoid process (Dens) - forms from the embryonic body of C1,"No body, no spine",Longest spine,Heart shaped body,Kidney shaped body,A,
Rafi-Ana-Pelvis: Clinical-003,Anatomy,Pelvis,Vertebra Prominens (C7) characteristic:,Longest spinous process (can be fractured and driven into cord in severe RTA),Odontoid process,No body,Kidney shaped body,Heart shaped body,A,
Rafi-Ana-Pelvis: Clinical-004,Anatomy,Pelvis,Vertebral body shapes by region:,Thoracic = Heart shaped; Lumbar = Kidney shaped,Thoracic = Kidney; Lumbar = Heart,Cervical = Heart; Thoracic = Round,Lumbar = Round; Cervical = Kidney,All are round,A,
Rafi-Ana-Pelvis: Clinical-005,Anatomy,Pelvis,Intervertebral discs are what type of joint?,Secondary cartilaginous (Symphysis),Primary cartilaginous (Synchondrosis),Synovial,Fibrous,Gomphosis,A,
Rafi-Ana-Pelvis: Clinical-006,Anatomy,Pelvis,Shape of the vertebral column in a newborn (primary curvature):,"C-shaped, concave anteriorly",S-shaped,Straight,Convex anteriorly,Concave posteriorly,A,
Rafi-Ana-Pelvis: Clinical-007,Anatomy,Pelvis,Patient in RTA with trauma at T10 level presents pale and hypotensive. Most likely injured organ:,Spleen (protected by ribs 9-11),Liver,Kidney,Stomach,Pancreas,A,
Rafi-Ana-Pelvis: Nerves-001,Anatomy,Pelvis,"During lumbar sympathectomy, which ganglion is deliberately saved to prevent retrograde ejaculation?",L1,L2,L3,L4,L5,A,
Rafi-Ana-Pelvis: Nerves-002,Anatomy,Pelvis,Right crus of the diaphragm arises from:,"L1, L2, L3","L1, L2","L3, L4",T12,"L4, L5",A,
Rafi-Ana-Pelvis: Nerves-003,Anatomy,Pelvis,Accessory cervical rib causes numbness in medial arm and hand muscle atrophy by compressing:,T1 root (lower trunk of brachial plexus),C8,C7,C6,C5,A,
Rafi-Ana-Pelvis: Nerves-004,Anatomy,Pelvis,Ptosis (Horner's syndrome) after neck/chest trauma indicates lesion at:,T1 (T1-T4 sympathetic chain),C5-C8,C1-C4,L1-L4,S1-S4,A,
Rafi-Ana-Thorax-001,Anatomy,Thorax,Oblique fissure of the lung extends from:,T3 (posterior) to 6th costochondral junction (anterior),T1 to T4,T5 to T8,T2 to T5,T4 to T7,A,
Rafi-Ana-Thorax-002,Anatomy,Thorax,Tip of the scapula lies at the level of:,T7 body,T8 body,T6 body,T5 body,T9 body,A,
Rafi-Ana-Thorax: Arteries-001,Anatomy,Thorax,Internal thoracic artery terminates in the 6th intercostal space by dividing into:,Superior epigastric and Musculophrenic arteries,Inferior epigastric and Subcostal,Thoracoacromial and Lateral thoracic,Intercostal and Lumbar,None of the above,A,
Rafi-Ana-Thorax: Arteries-002,Anatomy,Thorax,Right bronchial artery usually arises from:,3rd posterior intercostal artery,Aorta,Internal thoracic artery,Subclavian artery,Pulmonary artery,A,
Rafi-Ana-Thorax: Arteries-003,Anatomy,Thorax,Breast lymphatics: Lateral quadrants (>75%) drain to:,Anterior (Pectoral) axillary nodes,Internal thoracic nodes,Inferior phrenic nodes,Supraclavicular nodes,Infraclavicular nodes,A,
Rafi-Ana-Thorax: Arteries-004,Anatomy,Thorax,Breast lymphatics: Medial quadrants drain to:,Internal thoracic (Parasternal) nodes,Anterior axillary nodes,Inferior phrenic nodes,Supraclavicular nodes,Infraclavicular nodes,A,
Rafi-Ana-Thorax: Arteries-005,Anatomy,Thorax,Bronchopulmonary segments total count:,Right Lung = 10; Left Lung = 8 to 10,Right = 8; Left = 10,Right = 12; Left = 12,Right = 5; Left = 5,Right = 10; Left = 12,A,
Rafi-Ana-Thorax: Arteries-006,Anatomy,Thorax,Relationship of Pulmonary Artery to Bronchus at hilum (RALS):,Right is Anterior; Left is Superior,Right is Superior; Left is Anterior,Right is Posterior; Left is Inferior,Both are Anterior,Both are Superior,A,
Rafi-Ana-Thorax: Arteries-007,Anatomy,Thorax,Inhaled foreign body is most likely to lodge in the:,"Right main bronchus (wider, shorter, more vertical)",Left main bronchus,Trachea,Carina,Larynx,A,
Rafi-Ana-Thorax: Arteries-008,Anatomy,Thorax,"If a patient aspirates while upright, the foreign body lodges in:",Basal segments of right lower lobe,Apical segment of right lower lobe,Left lower lobe,Right middle lobe,Right upper lobe,A,
Rafi-Ana-Thorax: Arteries-009,Anatomy,Thorax,"If a patient aspirates while supine, the foreign body lodges in:",Apical (superior) segment of right lower lobe,Basal segments of right lower lobe,Left upper lobe,Right middle lobe,Lingula,A,
Rafi-Ana-Thorax: Arteries-010,Anatomy,Thorax,Intercostal neurovascular bundle (VAN) is located:,"Below the rib, between internal and innermost intercostal muscles","Above the rib, between external and internal muscles","Below the rib, outside the external intercostal","Above the rib, deep to parietal pleura","Below the rib, superficial to skin",A,
Rafi-Ana-Thorax: Arteries-011,Anatomy,Thorax,"To avoid the intercostal neurovascular bundle, a chest tube/needle is inserted:",Just superior to the upper border of a rib,Just inferior to the lower border of a rib,Midway between two ribs,Directly through the costal cartilage,Through the sternum,A,
Rafi-Ana-Thorax: Arteries-012,Anatomy,Thorax,"Stab wound at left 4th/5th intercostal space, just lateral to the sternum pierces:",Right ventricle,Left ventricle,Right atrium,Left atrium,Aorta,A,
Rafi-Ana-Thorax: Arteries-013,Anatomy,Thorax,"Stab wound at left 5th intercostal space, midclavicular line pierces:",Left ventricle (Apex),Right ventricle,Right atrium,Left atrium,Aorta,A,
Rafi-Ana-Thorax: Arteries-014,Anatomy,Thorax,Notching of ribs on X-ray with visible intercostal pulsations indicates:,Coarctation of the aorta,Aortic stenosis,Patent ductus arteriosus,VSD,Abdominal Aortic Aneurysm,A,
Rafi-Ana-Thorax: Arteries-015,Anatomy,Thorax,Diaphragm opening at T8 transmits:,Inferior Vena Cava and Right Phrenic nerve,Esophagus and Vagus nerve,Aorta and Thoracic duct,Azygous vein,Hemiazygous vein,A,
Rafi-Ana-Thorax: Arteries-016,Anatomy,Thorax,Diaphragm opening at T10 transmits:,Esophagus and Vagus nerve,Inferior Vena Cava,Aorta and Thoracic duct,Azygous vein,Phrenic nerve,A,
Rafi-Ana-Thorax: Arteries-017,Anatomy,Thorax,Diaphragm opening at T12 (Aortic hiatus) transmits:,"Aorta, Thoracic duct, and Azygous vein",Esophagus and Vagus nerve,Inferior Vena Cava,Phrenic nerve,Hemiazygous vein,A,
Rafi-Ana-Thorax: Arteries-018,Anatomy,Thorax,Prostate cancer metastasis to the vertebrae and brain occurs via:,Batson's venous plexus (valveless internal vertebral plexus),Internal iliac vein,Lymphatics,Arterial system,Direct peritoneal spread,A,
Rafi-Ana-Thorax: Arteries-019,Anatomy,Thorax,Testis and Ovary lymphatic drainage:,Para-aortic lymph nodes,Superficial inguinal nodes,Deep inguinal nodes,Internal iliac nodes,External iliac nodes,A,
Rafi-Ana-Thorax: Blood Supply-001,Anatomy,Thorax,Scrotum and Vulva lymphatic drainage:,Superficial inguinal lymph nodes,Para-aortic nodes,Deep inguinal nodes,Internal iliac nodes,External iliac nodes,A,
Rafi-Ana-Thorax: Blood Supply-002,Anatomy,Thorax,Glans penis and spongy urethra lymphatic drainage:,Deep inguinal lymph nodes,Superficial inguinal nodes,Para-aortic nodes,Internal iliac nodes,External iliac nodes,A,
Rafi-Ana-Thorax: Blood Supply-003,Anatomy,Thorax,Stomach: Lymph from the greater curvature drains to:,Gastroepiploic to Celiac nodes,Hepatic nodes,Splenic nodes,Left gastric nodes,Right gastric nodes,A,
Rafi-Ana-Thorax: Breast-001,Anatomy,Thorax,Thoracic duct drains into the:,Junction of left internal jugular and left subclavian veins,Right subclavian vein,Superior vena cava,Inferior vena cava,Right atrium,A,
Rafi-Ana-Thorax: Breast-002,Anatomy,Thorax,Trachea starts at the level of:,C6 (Cricoid cartilage),C5,C4,T2,T4,A,
Rafi-Ana-Thorax: Breast-003,Anatomy,Thorax,Trachea bifurcates at the level of:,T4 (Sternal angle),T2,T6,C6,L1,A,
Rafi-Ana-Thorax: Breast-004,Anatomy,Thorax,Correct site for a tracheostomy in an adult:,2nd and 3rd tracheal rings,C2 and C3 cervical vertebrae,Cricothyroid membrane,5th and 6th tracheal rings,1st tracheal ring,A,
Rafi-Ana-Thorax: Breast-005,Anatomy,Thorax,Lower airways (bronchial tree) sympathetic supply is from:,T1-T4 (or T1-T5),T5-T9,C7-C8,L1-L2,T10-T12,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Structures passing superficial to the flexor retinaculum include:,"Tendon of palmaris longus, Palmar cutaneous branch of median nerve and ulnar nerve, Ulnar vessels and ulnar nerve",Median nerve,Tendons of flexor digitorum superficialis,Tendon of Flexor pollicis longus,Bursa,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Structures passing deep to the flexor retinaculum include:,"Median nerve, Tendons of flexor digitorum superficialis, Tendon of Flexor pollicis longus, Bursa",Tendon of palmaris longus,Palmar cutaneous branch of median nerve,Ulnar vessels,Ulnar nerve,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,"A girl after fight with her best friend, was unable to extend her all fingers. She also noted that she can't abduct her thumb too, nerve injured is:",Radial nerve injury,Ulnar nerve injury,Median nerve injury,Axillary nerve injury,Musculocutaneous nerve injury,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,DEEP PALMAR ARCH IS FORMED BY:,Radial Artery,Ulnar Artery,Brachial Artery,Axillary Artery,Subclavian Artery,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,"Superficial palmar arch, is formed predominantly by:",Ulnar artery,Radial artery,Brachial artery,Axillary artery,Interosseous artery,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,"Shaft of humerus fractured, the nerve likely to be injured is:",Axillary nerve,Radial and axillary nerve,Radial nerve,Ulnar nerve,Median nerve,C,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Fracture of shaft humerus ARTERY injured is:,Brachial,Profunda brachii,Axillary,Radial,Ulnar,B,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Pectoralis minor damaged due to:,Fracture of coracoid process,Fracture of clavicle,Fracture of humerus,Fracture of acromion,Fracture of scapula,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,A 22yrs old woman is admitted to the hospital after falling from a tree. Radiographic examination reveals fractured hook of hamate bone. Which of the following nerves will most likely be injured?,Radial,Median,Ulnar,Axillary,Musculocutaneous,C,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Clavicle fracture at outer 1/3 & inner 2/3. Inner clavicle elevated by which muscle?,Sternocleidomastoid,Pectoralis major,Subclavius,Trapezius,Deltoid,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Medial attachment of flexor retinaculum on ulnar side is:,Pisiform & Hook of Hamate,Scaphoid & Trapezium,Lunate & Triquetrum,Capitate & Hamate,Radius & Ulna,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,"At wrist joint, which bone articulates with radius?",Scaphoid and Lunate,Triquetrum and Pisiform,Trapezium and Trapezoid,Capitate and Hamate,Ulna,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Middle carpal bone in proximal row is:,Lunate,Scaphoid,Triquetrum,Pisiform,Capitate,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Which part of the brachial plexus has branches that supply the extensor muscles of the arm?,Posterior cord,Lateral cord,Medial cord,Trunks,Roots,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,"Anterior primary rami of spinal nerves C5, 6, 7, 8 and T1 form the:",Roots of Brachial Plexus,Trunks of Brachial Plexus,Cords of Brachial Plexus,Branches of Brachial Plexus,Divisions of Brachial Plexus,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Prefixed plexus contribution is by:,C4,C3,C2,C5,C6,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Postfixed plexus lacks C5 but has contribution from:,T2,T1,C8,C7,C6,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Superior trunk is formed by:,C5 and C6,C7,C8 and T1,"C5, C6, C7","C8, T1, T2",A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Middle trunk is formed by:,C7,C5 and C6,C8 and T1,C5,T1,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Inferior trunk is formed by:,C8 and T1,C5 and C6,C7,C5,T1,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Lateral cord is union of:,Anterior division of upper and middle trunk,Anterior division of lower trunk,Posterior divisions of all three trunks,Anterior division of upper trunk only,Anterior division of middle trunk only,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Medial cord is:,Anterior division of lower trunk,Anterior division of upper trunk,Posterior division of all trunks,Anterior division of middle trunk,Union of all trunks,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Posterior cord is union of:,Posterior divisions of all three trunks,Anterior divisions of all three trunks,Posterior division of upper trunk only,Posterior division of lower trunk only,Posterior division of middle trunk only,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Branches of roots of brachial plexus include:,"Long thoracic nerve, Dorsal scapular nerve",Suprascapular nerve,Lateral pectoral nerve,Medial pectoral nerve,Thoracodorsal nerve,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Branches of trunk (Only from upper trunk) include:,"Suprascapular nerve, Nerve to Subclavius",Long thoracic nerve,Lateral pectoral nerve,Medial pectoral nerve,Thoracodorsal nerve,A,
Rafi-Ana-Upper Limb,Anatomy,Upper Limb,Lateral cord branches (2LM) include:,"Lateral pectoral nerve, Lateral root of median nerve, Musculocutaneous nerve",Medial pectoral nerve,Ulnar nerve,Axillary nerve,Radial nerve,A,
